SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
49-9043	Content	39.139527167	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9043	Process	43.209295169	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9043	Resource management	30.206610011	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9043	Social	39.161096924	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9043	Systems and complex problem solving	41.121841778	92520	Installation, maintenance and repair	43260	3	Maintenance Workers, Machinery	3	1
49-9043	Technical	47.021104306	92520	Installation, maintenance and repair	43260	0	Maintenance Workers, Machinery	3	1
49-9044	Content	43.604375129	40030	Installation, maintenance and repair	51390	3	Millwrights	3	1
49-9044	Process	54.400549615	40030	Installation, maintenance and repair	51390	1	Millwrights	3	1
49-9044	Resource management	36.779808853	40030	Installation, maintenance and repair	51390	1	Millwrights	3	1
49-9044	Social	49.990848632	40030	Installation, maintenance and repair	51390	1	Millwrights	3	1
49-9044	Systems and complex problem solving	48.803741949	40030	Installation, maintenance and repair	51390	1	Millwrights	3	1
49-9044	Technical	48.388624066	40030	Installation, maintenance and repair	51390	0	Millwrights	3	1
49-9045	Content	35.718613927	1550	Installation, maintenance and repair	47060	3	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Process	42.763376822	1550	Installation, maintenance and repair	47060	2	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Resource management	29.150756103	1550	Installation, maintenance and repair	47060	2	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Social	38.886883899	1550	Installation, maintenance and repair	47060	2	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Systems and complex problem solving	35.24370296	1550	Installation, maintenance and repair	47060	2	Refractory Materials Repairers, Except Brickmasons	2	1
49-9045	Technical	35.715590788	1550	Installation, maintenance and repair	47060	1	Refractory Materials Repairers, Except Brickmasons	2	1
49-9051	Content	43.842401186	115380	Installation, maintenance and repair	66450	3	Electrical Power-Line Installers and Repairers	3	1
49-9051	Process	53.382834808	115380	Installation, maintenance and repair	66450	1	Electrical Power-Line Installers and Repairers	3	1
49-9051	Resource management	34.516689698	115380	Installation, maintenance and repair	66450	2	Electrical Power-Line Installers and Repairers	3	1
49-9051	Social	47.908394258	115380	Installation, maintenance and repair	66450	2	Electrical Power-Line Installers and Repairers	3	1
49-9051	Systems and complex problem solving	51.692731105	115380	Installation, maintenance and repair	66450	1	Electrical Power-Line Installers and Repairers	3	1
49-9051	Technical	43.410247288	115380	Installation, maintenance and repair	66450	0	Electrical Power-Line Installers and Repairers	3	1
49-9052	Content	41.937415169	106360	Installation, maintenance and repair	52920	1	Telecommunications Line Installers and Repairers	2	1
49-9052	Process	45.912671649	106360	Installation, maintenance and repair	52920	1	Telecommunications Line Installers and Repairers	2	1
49-9052	Resource management	29.768907387	106360	Installation, maintenance and repair	52920	2	Telecommunications Line Installers and Repairers	2	1
49-9052	Social	42.776776775	106360	Installation, maintenance and repair	52920	1	Telecommunications Line Installers and Repairers	2	1
49-9052	Systems and complex problem solving	45.441827171	106360	Installation, maintenance and repair	52920	0	Telecommunications Line Installers and Repairers	2	1
49-9052	Technical	39.400942778	106360	Installation, maintenance and repair	52920	0	Telecommunications Line Installers and Repairers	2	1
49-9061	Content	46.9448549	3540	Installation, maintenance and repair	40620	2	Camera and Photographic Equipment Repairers	3	1
49-9061	Process	49.893049764	3540	Installation, maintenance and repair	40620	2	Camera and Photographic Equipment Repairers	3	1
49-9061	Resource management	37.131585035	3540	Installation, maintenance and repair	40620	1	Camera and Photographic Equipment Repairers	3	1
49-9061	Social	35.215026381	3540	Installation, maintenance and repair	40620	3	Camera and Photographic Equipment Repairers	3	1
49-9061	Systems and complex problem solving	44.030050685	3540	Installation, maintenance and repair	40620	2	Camera and Photographic Equipment Repairers	3	1
49-9061	Technical	45.351415187	3540	Installation, maintenance and repair	40620	0	Camera and Photographic Equipment Repairers	3	1
49-9062	Content	48.766030741	41060	Installation, maintenance and repair	46340	2	Medical Equipment Repairers	3	1
49-9062	Process	53.315923317	41060	Installation, maintenance and repair	46340	1	Medical Equipment Repairers	3	1
49-9062	Resource management	38.768908708	41060	Installation, maintenance and repair	46340	1	Medical Equipment Repairers	3	1
49-9062	Social	46.294434466	41060	Installation, maintenance and repair	46340	2	Medical Equipment Repairers	3	1
49-9062	Systems and complex problem solving	52.236226801	41060	Installation, maintenance and repair	46340	0	Medical Equipment Repairers	3	1
49-9062	Technical	49.351814352	41060	Installation, maintenance and repair	46340	0	Medical Equipment Repairers	3	1
49-9063	Content	39.997077949	7730	Installation, maintenance and repair	35660	3	Musical Instrument Repairers and Tuners	3	1
49-9063	Process	50.436088231	7730	Installation, maintenance and repair	35660	2	Musical Instrument Repairers and Tuners	3	1
49-9063	Resource management	39.682344219	7730	Installation, maintenance and repair	35660	0	Musical Instrument Repairers and Tuners	3	1
49-9063	Social	45.8710645	7730	Installation, maintenance and repair	35660	2	Musical Instrument Repairers and Tuners	3	1
49-9063	Systems and complex problem solving	50.057043566	7730	Installation, maintenance and repair	35660	1	Musical Instrument Repairers and Tuners	3	1
49-9063	Technical	41.201847642	7730	Installation, maintenance and repair	35660	0	Musical Instrument Repairers and Tuners	3	1
49-9064	Content	38.08985166	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Process	38.731416379	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Resource management	28.224924563	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Social	35.671473707	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Systems and complex problem solving	38.740832543	2200	Installation, maintenance and repair	34750	3	Watch Repairers	3	1
49-9064	Technical	35.377774783	2200	Installation, maintenance and repair	34750	1	Watch Repairers	3	1
49-9071	Content	42.765530784	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9071	Process	48.549139961	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9071	Resource management	34.544910381	1314560	Installation, maintenance and repair	36630	2	Maintenance and Repair Workers, General	3	1
49-9071	Social	38.129785437	1314560	Installation, maintenance and repair	36630	3	Maintenance and Repair Workers, General	3	1
49-9071	Systems and complex problem solving	44.912234857	1314560	Installation, maintenance and repair	36630	2	Maintenance and Repair Workers, General	3	1
49-9071	Technical	47.950862061	1314560	Installation, maintenance and repair	36630	0	Maintenance and Repair Workers, General	3	1
49-9081	Content	46.199633508	3950	Installation, maintenance and repair	51050	2	Wind Turbine Service Technicians	3	1
49-9081	Process	51.71799059	3950	Installation, maintenance and repair	51050	2	Wind Turbine Service Technicians	3	1
49-9081	Resource management	39.552273914	3950	Installation, maintenance and repair	51050	1	Wind Turbine Service Technicians	3	1
49-9081	Social	43.780779888	3950	Installation, maintenance and repair	51050	3	Wind Turbine Service Technicians	3	1
49-9081	Systems and complex problem solving	50.169401533	3950	Installation, maintenance and repair	51050	1	Wind Turbine Service Technicians	3	1
49-9081	Technical	45.247186487	3950	Installation, maintenance and repair	51050	0	Wind Turbine Service Technicians	3	1
49-9091	Content	42.086736487	32250	Installation, maintenance and repair	32700	1	Coin, Vending, and Amusement Machine Servicers and Repairers	2	1
49-9091	Process	43.447624828	32250	Installation, maintenance and repair	32700	2	Coin, Vending, and Amusement Machine Servicers and Repairers	2	1
49-9091	Resource management	32.999162499	32250	Installation, maintenance and repair	32700	1	Coin, Vending, and Amusement Machine Servicers and Repairers	2	1
49-9091	Social	41.799739324	32250	Installation, maintenance and repair	32700	1	Coin, Vending, and Amusement Machine Servicers and Repairers	2	1
49-9091	Systems and complex problem solving	47.179033579	32250	Installation, maintenance and repair	32700	0	Coin, Vending, and Amusement Machine Servicers and Repairers	2	1
49-9091	Technical	38.820183324	32250	Installation, maintenance and repair	32700	0	Coin, Vending, and Amusement Machine Servicers and Repairers	2	1
49-9092	Content	50.840991093	3450	Installation, maintenance and repair	50470	1	Commercial Divers	3	1
49-9092	Process	54.924809866	3450	Installation, maintenance and repair	50470	1	Commercial Divers	3	1
49-9092	Resource management	37.926254837	3450	Installation, maintenance and repair	50470	1	Commercial Divers	3	1
49-9092	Social	49.055995899	3450	Installation, maintenance and repair	50470	1	Commercial Divers	3	1
49-9092	Systems and complex problem solving	49.897412361	3450	Installation, maintenance and repair	50470	1	Commercial Divers	3	1
49-9092	Technical	43.479035399	3450	Installation, maintenance and repair	50470	0	Commercial Divers	3	1
49-9093	Content	32.134699822	620	Installation, maintenance and repair	24490	2	Fabric Menders, Except Garment	1	1
49-9093	Process	30.479047511	620	Installation, maintenance and repair	24490	3	Fabric Menders, Except Garment	1	1
49-9093	Resource management	30.319124275	620	Installation, maintenance and repair	24490	1	Fabric Menders, Except Garment	1	1
49-9093	Social	36.326164317	620	Installation, maintenance and repair	24490	3	Fabric Menders, Except Garment	1	1
49-9093	Systems and complex problem solving	36.059242471	620	Installation, maintenance and repair	24490	1	Fabric Menders, Except Garment	1	1
49-9093	Technical	18.125806044	620	Installation, maintenance and repair	24490	2	Fabric Menders, Except Garment	1	1
49-9094	Content	39.432807122	17800	Installation, maintenance and repair	39160	2	Locksmiths and Safe Repairers	2	1
49-9094	Process	45.932613984	17800	Installation, maintenance and repair	39160	1	Locksmiths and Safe Repairers	2	1
49-9094	Resource management	33.046376101	17800	Installation, maintenance and repair	39160	1	Locksmiths and Safe Repairers	2	1
49-9094	Social	39.991193084	17800	Installation, maintenance and repair	39160	2	Locksmiths and Safe Repairers	2	1
49-9094	Systems and complex problem solving	41.378739154	17800	Installation, maintenance and repair	39160	1	Locksmiths and Safe Repairers	2	1
49-9094	Technical	39.915561466	17800	Installation, maintenance and repair	39160	0	Locksmiths and Safe Repairers	2	1
49-9095	Content	45.209656341	3650	Installation, maintenance and repair	30050	0	Manufactured Building and Mobile Home Installers	2	1
49-9095	Process	56.465906605	3650	Installation, maintenance and repair	30050	0	Manufactured Building and Mobile Home Installers	2	1
49-9095	Resource management	47.227005188	3650	Installation, maintenance and repair	30050	0	Manufactured Building and Mobile Home Installers	2	1
49-9095	Social	52.045837837	3650	Installation, maintenance and repair	30050	0	Manufactured Building and Mobile Home Installers	2	1
49-9095	Systems and complex problem solving	50.649552292	3650	Installation, maintenance and repair	30050	0	Manufactured Building and Mobile Home Installers	2	1
49-9095	Technical	44.180077416	3650	Installation, maintenance and repair	30050	0	Manufactured Building and Mobile Home Installers	2	1
49-9096	Content	34.946365481	22790	Installation, maintenance and repair	43220	3	Riggers	2	1
49-9096	Process	39.520809982	22790	Installation, maintenance and repair	43220	3	Riggers	2	1
49-9096	Resource management	26.845620342	22790	Installation, maintenance and repair	43220	2	Riggers	2	1
49-9096	Social	38.29202654	22790	Installation, maintenance and repair	43220	2	Riggers	2	1
49-9096	Systems and complex problem solving	42.168140205	22790	Installation, maintenance and repair	43220	1	Riggers	2	1
49-9096	Technical	35.004948965	22790	Installation, maintenance and repair	43220	1	Riggers	2	1
49-9097	Content	42.611038103	8190	Installation, maintenance and repair	63840	3	Signal and Track Switch Repairers	3	1
49-9097	Process	50.128797029	8190	Installation, maintenance and repair	63840	2	Signal and Track Switch Repairers	3	1
49-9097	Resource management	36.084309477	8190	Installation, maintenance and repair	63840	2	Signal and Track Switch Repairers	3	1
49-9097	Social	41.092158966	8190	Installation, maintenance and repair	63840	3	Signal and Track Switch Repairers	3	1
49-9097	Systems and complex problem solving	45.594012024	8190	Installation, maintenance and repair	63840	2	Signal and Track Switch Repairers	3	1
49-9097	Technical	50.187524255	8190	Installation, maintenance and repair	63840	0	Signal and Track Switch Repairers	3	1
49-9098	Content	35.283887995	124220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	Process	47.981072616	124220	Installation, maintenance and repair	26400	1	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	Resource management	25.502569979	124220	Installation, maintenance and repair	26400	3	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	Social	40.353516145	124220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	Systems and complex problem solving	39.254938781	124220	Installation, maintenance and repair	26400	2	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9098	Technical	40.622028072	124220	Installation, maintenance and repair	26400	0	Helpers--Installation, Maintenance, and Repair Workers	2	1
49-9099	Content	46.776678276	142650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	Process	50.21272293	142650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	Resource management	35.725745447	142650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	Social	41.419427741	142650	Installation, maintenance and repair	37730	2	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	Systems and complex problem solving	49.086162474	142650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
49-9099	Technical	46.583991928	142650	Installation, maintenance and repair	37730	0	Installation, Maintenance, and Repair Workers, All Other	2	1
51-0000	Content	40.441853132	9073290	Production	32250	3	Production		2
51-0000	Process	45.593650444	9073290	Production	32250	3	Production		2
51-0000	Resource management	31.184138418	9073290	Production	32250	3	Production		2
51-0000	Social	39.308172973	9073290	Production	32250	3	Production		2
51-0000	Systems and complex problem solving	39.652290106	9073290	Production	32250	3	Production		2
51-0000	Technical	33.982920309	9073290	Production	32250	0	Production		2
51-1011	Content	52.383992441	603080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	Process	58.350158313	603080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	Resource management	54.155110183	603080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	Social	55.981658594	603080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	Systems and complex problem solving	54.349095653	603080	Production	56340	0	First-Line Supervisors of Production and Operating Workers	2	1
51-1011	Technical	36.449869798	603080	Production	56340	1	First-Line Supervisors of Production and Operating Workers	2	1
51-2011	Content	45.902863957	42810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	Process	50.397871913	42810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	Resource management	37.307751986	42810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	Social	42.616814815	42810	Production	48970	1	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	Systems and complex problem solving	48.876594255	42810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2011	Technical	44.333875633	42810	Production	48970	0	Aircraft Structure, Surfaces, Rigging, and Systems Assemblers	2	1
51-2021	Content	34.156252821	14450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	Process	42.265658422	14450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	Resource management	19.49772496	14450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	Social	34.971481869	14450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	Systems and complex problem solving	33.208792551	14450	Production	31730	3	Coil Winders, Tapers, and Finishers	2	1
51-2021	Technical	24.984622209	14450	Production	31730	2	Coil Winders, Tapers, and Finishers	2	1
51-2022	Content	43.450256259	212170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2022	Process	45.388747986	212170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	Resource management	29.760258592	212170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	Social	40.301364517	212170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	Systems and complex problem solving	38.644463683	212170	Production	30860	2	Electrical and Electronic Equipment Assemblers	2	1
51-2022	Technical	32.388433585	212170	Production	30860	1	Electrical and Electronic Equipment Assemblers	2	1
51-2023	Content	42.203796128	46400	Production	33580	1	Electromechanical Equipment Assemblers	2	1
51-2023	Process	41.651696736	46400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	Resource management	27.752053687	46400	Production	33580	2	Electromechanical Equipment Assemblers	2	1
51-2023	Social	37.763572382	46400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	Systems and complex problem solving	34.63220786	46400	Production	33580	3	Electromechanical Equipment Assemblers	2	1
51-2023	Technical	35.185249649	46400	Production	33580	1	Electromechanical Equipment Assemblers	2	1
51-2031	Content	42.411396826	38700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	Process	43.584973797	38700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	Resource management	30.275305671	38700	Production	39600	2	Engine and Other Machine Assemblers	2	1
51-2031	Social	37.874797731	38700	Production	39600	3	Engine and Other Machine Assemblers	2	1
51-2031	Systems and complex problem solving	39.493000367	38700	Production	39600	1	Engine and Other Machine Assemblers	2	1
51-2031	Technical	39.501856948	38700	Production	39600	0	Engine and Other Machine Assemblers	2	1
51-2041	Content	37.508305437	79620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	Process	34.425820971	79620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	Resource management	20.30849995	79620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	Social	36.177522133	79620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	Systems and complex problem solving	26.856517739	79620	Production	37050	3	Structural Metal Fabricators and Fitters	3	1
51-2041	Technical	25.277115307	79620	Production	37050	2	Structural Metal Fabricators and Fitters	3	1
51-2091	Content	42.50065931	20630	Production	29160	1	Fiberglass Laminators and Fabricators	2	1
51-2091	Process	50.131613889	20630	Production	29160	0	Fiberglass Laminators and Fabricators	2	1
51-2091	Resource management	36.050531459	20630	Production	29160	0	Fiberglass Laminators and Fabricators	2	1
51-2091	Social	43.501974855	20630	Production	29160	1	Fiberglass Laminators and Fabricators	2	1
51-2091	Systems and complex problem solving	42.714296726	20630	Production	29160	1	Fiberglass Laminators and Fabricators	2	1
51-2091	Technical	23.276942279	20630	Production	29160	2	Fiberglass Laminators and Fabricators	2	1
51-2092	Content	36.710457118	1115510	Production	29080	2	Team Assemblers	2	1
51-2092	Process	44.876593519	1115510	Production	29080	2	Team Assemblers	2	1
51-2092	Resource management	31.552620015	1115510	Production	29080	1	Team Assemblers	2	1
51-2092	Social	40.643585988	1115510	Production	29080	2	Team Assemblers	2	1
51-2092	Systems and complex problem solving	38.522705057	1115510	Production	29080	2	Team Assemblers	2	1
51-2092	Technical	27.58307757	1115510	Production	29080	2	Team Assemblers	2	1
51-2093	Content	40.075644586	1190	Production	36940	2	Timing Device Assemblers and Adjusters	2	1
51-2093	Process	41.708719756	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Resource management	27.50655245	1190	Production	36940	2	Timing Device Assemblers and Adjusters	2	1
51-2093	Social	35.197430101	1190	Production	36940	3	Timing Device Assemblers and Adjusters	2	1
51-2093	Systems and complex problem solving	39.851600241	1190	Production	36940	1	Timing Device Assemblers and Adjusters	2	1
51-2093	Technical	37.790750954	1190	Production	36940	0	Timing Device Assemblers and Adjusters	2	1
51-3011	Content	40.10243351	176610	Production	24170	1	Bakers	2	1
51-3011	Process	47.247216322	176610	Production	24170	1	Bakers	2	1
51-3011	Resource management	32.008414939	176610	Production	24170	1	Bakers	2	1
51-3011	Social	39.053266686	176610	Production	24170	2	Bakers	2	1
51-3011	Systems and complex problem solving	38.00490357	176610	Production	24170	2	Bakers	2	1
51-3011	Technical	22.156484363	176610	Production	24170	2	Bakers	2	1
51-3021	Content	40.749430354	137350	Production	29130	1	Butchers and Meat Cutters	2	1
51-3021	Process	46.388591198	137350	Production	29130	1	Butchers and Meat Cutters	2	1
51-3021	Resource management	38.369565906	137350	Production	29130	0	Butchers and Meat Cutters	2	1
51-3021	Social	48.450435335	137350	Production	29130	0	Butchers and Meat Cutters	2	1
51-3021	Systems and complex problem solving	38.950188603	137350	Production	29130	2	Butchers and Meat Cutters	2	1
51-3021	Technical	17.443245699	137350	Production	29130	2	Butchers and Meat Cutters	2	1
51-3022	Content	32.642315687	155390	Production	23870	2	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Process	40.241564211	155390	Production	23870	2	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Resource management	32.234619004	155390	Production	23870	0	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Social	40.167539087	155390	Production	23870	1	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Systems and complex problem solving	19.923821539	155390	Production	23870	3	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3022	Technical	16.182932971	155390	Production	23870	2	Meat, Poultry, and Fish Cutters and Trimmers	1	1
51-3023	Content	27.578215446	80250	Production	25650	3	Slaughterers and Meat Packers	1	1
51-3023	Process	30.182441324	80250	Production	25650	3	Slaughterers and Meat Packers	1	1
51-3023	Resource management	23.934408358	80250	Production	25650	2	Slaughterers and Meat Packers	1	1
51-3023	Social	32.346944502	80250	Production	25650	3	Slaughterers and Meat Packers	1	1
51-3023	Systems and complex problem solving	26.547603828	80250	Production	25650	3	Slaughterers and Meat Packers	1	1
51-3023	Technical	13.560250985	80250	Production	25650	2	Slaughterers and Meat Packers	1	1
51-3091	Content	38.374401572	20320	Production	28060	2	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Process	48.256901302	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Resource management	22.825745741	20320	Production	28060	3	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Social	41.97568723	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Systems and complex problem solving	37.24688123	20320	Production	28060	2	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3091	Technical	34.828770503	20320	Production	28060	1	Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders	2	1
51-3092	Content	44.110612379	133470	Production	26950	0	Food Batchmakers	2	1
51-3092	Process	44.264299708	133470	Production	26950	2	Food Batchmakers	2	1
51-3092	Resource management	23.554455506	133470	Production	26950	3	Food Batchmakers	2	1
51-3092	Social	39.457480732	133470	Production	26950	2	Food Batchmakers	2	1
51-3092	Systems and complex problem solving	34.755340984	133470	Production	26950	3	Food Batchmakers	2	1
51-3092	Technical	28.634772159	133470	Production	26950	2	Food Batchmakers	2	1
51-3093	Content	39.872010175	34640	Production	27760	2	Food Cooking Machine Operators and Tenders	2	1
51-3093	Process	43.245474023	34640	Production	27760	2	Food Cooking Machine Operators and Tenders	2	1
51-3093	Resource management	26.45743329	34640	Production	27760	3	Food Cooking Machine Operators and Tenders	2	1
51-3093	Social	36.721968667	34640	Production	27760	3	Food Cooking Machine Operators and Tenders	2	1
51-3093	Systems and complex problem solving	33.898741646	34640	Production	27760	3	Food Cooking Machine Operators and Tenders	2	1
51-3093	Technical	30.278361479	34640	Production	27760	1	Food Cooking Machine Operators and Tenders	2	1
51-4011	Content	48.00659708	146600	Production	37030	2	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Process	57.265111657	146600	Production	37030	0	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Resource management	37.852012434	146600	Production	37030	1	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Social	42.920307264	146600	Production	37030	3	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Systems and complex problem solving	50.185936459	146600	Production	37030	1	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4011	Technical	50.576114458	146600	Production	37030	0	Computer-Controlled Machine Tool Operators, Metal and Plastic	3	1
51-4012	Content	51.488550399	25660	Production	48990	1	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Process	56.998711005	25660	Production	48990	0	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Resource management	41.888050807	25660	Production	48990	0	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Social	45.036553365	25660	Production	48990	2	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Systems and complex problem solving	53.884345134	25660	Production	48990	0	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4012	Technical	46.503297018	25660	Production	48990	0	Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic	3	1
51-4021	Content	41.146930843	72390	Production	33120	1	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Process	45.323490543	72390	Production	33120	2	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Resource management	31.121291855	72390	Production	33120	1	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Social	38.111093479	72390	Production	33120	3	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Systems and complex problem solving	43.782825042	72390	Production	33120	0	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4021	Technical	40.984907722	72390	Production	33120	0	Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Content	39.464931578	19650	Production	35070	2	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Process	43.056289287	19650	Production	35070	2	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Resource management	24.293858306	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Social	35.834142584	19650	Production	35070	3	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Systems and complex problem solving	36.009155458	19650	Production	35070	2	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4022	Technical	34.782772074	19650	Production	35070	1	Forging Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Content	42.149402301	31740	Production	40590	1	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Process	52.477563556	31740	Production	40590	0	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Resource management	36.661483853	31740	Production	40590	0	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Social	41.989531473	31740	Production	40590	1	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Systems and complex problem solving	46.412397494	31740	Production	40590	0	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4023	Technical	45.200460507	31740	Production	40590	0	Rolling Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Content	41.400348567	194670	Production	31280	1	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Process	44.044125557	194670	Production	31280	2	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Resource management	28.037799607	194670	Production	31280	2	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Social	35.850856907	194670	Production	31280	3	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
51-4031	Systems and complex problem solving	37.602396339	194670	Production	31280	2	Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic	2	1
