SOCCode	Dgroup	average_scale	tot_emp	major_occ	annual_earnings	scale_rank	SOCTitle	jobzone	type
21-2011	Verbal	73.661797606	48250	Community and social service	44250	2	Clergy	5	1
21-2011	Visual	26.462532346	48250	Community and social service	44250	1	Clergy	5	1
21-2021	Auditory and speech	37.097696099	20280	Community and social service	38780	2	Directors, Religious Activities and Education	4	1
21-2021	Control movement	5.7030434802	20280	Community and social service	38780	3	Directors, Religious Activities and Education	4	1
21-2021	Fine manipulative	13.23313231	20280	Community and social service	38780	3	Directors, Religious Activities and Education	4	1
21-2021	Flexibility, balance, and coordination	1.5491933245	20280	Community and social service	38780	1	Directors, Religious Activities and Education	4	1
21-2021	Idea generation and reasoning	56.984996978	20280	Community and social service	38780	3	Directors, Religious Activities and Education	4	1
21-2021	Perceptual, spatial, and attentiveness	37.508612734	20280	Community and social service	38780	3	Directors, Religious Activities and Education	4	1
21-2021	Physical strength and endurance	8.1922574361	20280	Community and social service	38780	1	Directors, Religious Activities and Education	4	1
21-2021	Quantitative and memory	45.058657297	20280	Community and social service	38780	2	Directors, Religious Activities and Education	4	1
21-2021	Reaction time and speed	7.499172768	20280	Community and social service	38780	1	Directors, Religious Activities and Education	4	1
21-2021	Verbal	68.621157313	20280	Community and social service	38780	1	Directors, Religious Activities and Education	4	1
21-2021	Visual	22.65165851	20280	Community and social service	38780	3	Directors, Religious Activities and Education	4	1
23-0000	Auditory and speech	37.090528562	1062370	Legal	78170	2	Legal		2
23-0000	Control movement	6.1234642609	1062370	Legal	78170	3	Legal		2
23-0000	Fine manipulative	16.293239124	1062370	Legal	78170	3	Legal		2
23-0000	Flexibility, balance, and coordination	1.3289010716	1062370	Legal	78170	3	Legal		2
23-0000	Idea generation and reasoning	56.874616918	1062370	Legal	78170	1	Legal		2
23-0000	Perceptual, spatial, and attentiveness	36.497785743	1062370	Legal	78170	3	Legal		2
23-0000	Physical strength and endurance	3.7245704234	1062370	Legal	78170	3	Legal		2
23-0000	Quantitative and memory	39.135461494	1062370	Legal	78170	1	Legal		2
23-0000	Reaction time and speed	5.0238224308	1062370	Legal	78170	3	Legal		2
23-0000	Verbal	72.729538555	1062370	Legal	78170	0	Legal		2
23-0000	Visual	20.875482984	1062370	Legal	78170	3	Legal		2
23-1011	Auditory and speech	39.660426272	609930	Legal	115820	1	Lawyers	5	1
23-1011	Control movement	10.424035939	609930	Legal	115820	1	Lawyers	5	1
23-1011	Fine manipulative	13.68001641	609930	Legal	115820	2	Lawyers	5	1
23-1011	Flexibility, balance, and coordination	0	609930	Legal	115820	2	Lawyers	5	1
23-1011	Idea generation and reasoning	65.467346383	609930	Legal	115820	0	Lawyers	5	1
23-1011	Perceptual, spatial, and attentiveness	40.097072997	609930	Legal	115820	2	Lawyers	5	1
23-1011	Physical strength and endurance	1.2393546596	609930	Legal	115820	3	Lawyers	5	1
23-1011	Quantitative and memory	44.317321181	609930	Legal	115820	2	Lawyers	5	1
23-1011	Reaction time and speed	0	609930	Legal	115820	3	Lawyers	5	1
23-1011	Verbal	78.101822131	609930	Legal	115820	0	Lawyers	5	1
23-1011	Visual	25.353482915	609930	Legal	115820	1	Lawyers	5	1
23-1012	Auditory and speech	38.336302389	12660	Legal	50740	1	Judicial Law Clerks	5	1
23-1012	Control movement	0	12660	Legal	50740	3	Judicial Law Clerks	5	1
23-1012	Fine manipulative	11.952286093	12660	Legal	50740	2	Judicial Law Clerks	5	1
23-1012	Flexibility, balance, and coordination	0	12660	Legal	50740	2	Judicial Law Clerks	5	1
23-1012	Idea generation and reasoning	57.645287642	12660	Legal	50740	3	Judicial Law Clerks	5	1
23-1012	Perceptual, spatial, and attentiveness	35.758644128	12660	Legal	50740	2	Judicial Law Clerks	5	1
23-1012	Physical strength and endurance	1.7888543858	12660	Legal	50740	3	Judicial Law Clerks	5	1
23-1012	Quantitative and memory	42.925911101	12660	Legal	50740	2	Judicial Law Clerks	5	1
23-1012	Reaction time and speed	3.8832157924	12660	Legal	50740	1	Judicial Law Clerks	5	1
23-1012	Verbal	72.640142136	12660	Legal	50740	2	Judicial Law Clerks	5	1
23-1012	Visual	21.545719261	12660	Legal	50740	2	Judicial Law Clerks	5	1
23-1021	Auditory and speech	40.408232049	14590	Legal	90600	1	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Control movement	7.5853754956	14590	Legal	90600	2	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Fine manipulative	21.711286823	14590	Legal	90600	1	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Flexibility, balance, and coordination	3.9114712808	14590	Legal	90600	1	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Idea generation and reasoning	62.200397036	14590	Legal	90600	2	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Perceptual, spatial, and attentiveness	37.54646523	14590	Legal	90600	2	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Physical strength and endurance	7.6916118088	14590	Legal	90600	1	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Quantitative and memory	42.598028665	14590	Legal	90600	2	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Reaction time and speed	7.6616763017	14590	Legal	90600	1	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Verbal	78.25266347	14590	Legal	90600	0	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1021	Visual	21.892596091	14590	Legal	90600	2	Administrative Law Judges, Adjudicators, and Hearing Officers	5	1
23-1022	Auditory and speech	35.675595508	6380	Legal	58020	3	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Control movement	0	6380	Legal	58020	3	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Fine manipulative	10.219806465	6380	Legal	58020	3	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Flexibility, balance, and coordination	0	6380	Legal	58020	2	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Idea generation and reasoning	60.134823229	6380	Legal	58020	2	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Perceptual, spatial, and attentiveness	36.625325875	6380	Legal	58020	2	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Physical strength and endurance	1.7888543858	6380	Legal	58020	3	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Quantitative and memory	34.832924547	6380	Legal	58020	3	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Reaction time and speed	0	6380	Legal	58020	3	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Verbal	73.653305581	6380	Legal	58020	2	Arbitrators, Mediators, and Conciliators	5	1
23-1022	Visual	20.653861505	6380	Legal	58020	3	Arbitrators, Mediators, and Conciliators	5	1
23-1023	Auditory and speech	36.859324293	29020	Legal	126930	2	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Control movement	5.0593825685	29020	Legal	126930	2	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Fine manipulative	9.3605046507	29020	Legal	126930	3	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Flexibility, balance, and coordination	6.7197372918	29020	Legal	126930	1	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Idea generation and reasoning	64.484450693	29020	Legal	126930	1	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Perceptual, spatial, and attentiveness	39.019171661	29020	Legal	126930	2	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Physical strength and endurance	10.496491867	29020	Legal	126930	1	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Quantitative and memory	42.573490339	29020	Legal	126930	2	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Reaction time and speed	4.6802523254	29020	Legal	126930	1	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Verbal	78.528043202	29020	Legal	126930	0	Judges, Magistrate Judges, and Magistrates	5	1
23-1023	Visual	19.905198306	29020	Legal	126930	3	Judges, Magistrate Judges, and Magistrates	5	1
23-2011	Auditory and speech	36.057649159	271930	Legal	48810	3	Paralegals and Legal Assistants	3	1
23-2011	Control movement	0	271930	Legal	48810	3	Paralegals and Legal Assistants	3	1
23-2011	Fine manipulative	12.971274385	271930	Legal	48810	3	Paralegals and Legal Assistants	3	1
23-2011	Flexibility, balance, and coordination	0	271930	Legal	48810	3	Paralegals and Legal Assistants	3	1
23-2011	Idea generation and reasoning	53.743055841	271930	Legal	48810	2	Paralegals and Legal Assistants	3	1
23-2011	Perceptual, spatial, and attentiveness	37.251858388	271930	Legal	48810	3	Paralegals and Legal Assistants	3	1
23-2011	Physical strength and endurance	1.7888543858	271930	Legal	48810	3	Paralegals and Legal Assistants	3	1
23-2011	Quantitative and memory	40.838837252	271930	Legal	48810	1	Paralegals and Legal Assistants	3	1
23-2011	Reaction time and speed	2.9814239763	271930	Legal	48810	3	Paralegals and Legal Assistants	3	1
23-2011	Verbal	68.6362457	271930	Legal	48810	0	Paralegals and Legal Assistants	3	1
23-2011	Visual	20.297353283	271930	Legal	48810	3	Paralegals and Legal Assistants	3	1
23-2091	Auditory and speech	38.147388097	17670	Legal	49500	2	Court Reporters	3	1
23-2091	Control movement	25.918920084	17670	Legal	49500	2	Court Reporters	3	1
23-2091	Fine manipulative	41.090233518	17670	Legal	49500	2	Court Reporters	3	1
23-2091	Flexibility, balance, and coordination	0	17670	Legal	49500	3	Court Reporters	3	1
23-2091	Idea generation and reasoning	41.938869277	17670	Legal	49500	3	Court Reporters	3	1
23-2091	Perceptual, spatial, and attentiveness	34.092312399	17670	Legal	49500	3	Court Reporters	3	1
23-2091	Physical strength and endurance	2.3299294754	17670	Legal	49500	3	Court Reporters	3	1
23-2091	Quantitative and memory	30.149747688	17670	Legal	49500	3	Court Reporters	3	1
23-2091	Reaction time and speed	20.98401105	17670	Legal	49500	2	Court Reporters	3	1
23-2091	Verbal	64.386014272	17670	Legal	49500	1	Court Reporters	3	1
23-2091	Visual	18.299360024	17670	Legal	49500	3	Court Reporters	3	1
23-2093	Auditory and speech	31.579310728	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Control movement	0	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Fine manipulative	9.3605046507	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Flexibility, balance, and coordination	0	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Idea generation and reasoning	49.382705244	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Perceptual, spatial, and attentiveness	31.591435266	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Physical strength and endurance	2.6726124191	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Quantitative and memory	34.84743118	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Reaction time and speed	0	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Verbal	67.638071948	54620	Legal	44370	0	Title Examiners, Abstractors, and Searchers	3	1
23-2093	Visual	19.056292486	54620	Legal	44370	3	Title Examiners, Abstractors, and Searchers	3	1
25-0000	Auditory and speech	38.151753414	8542670	Education, training, and library	47220	2	Education, training, and library		2
25-0000	Control movement	8.3964638488	8542670	Education, training, and library	47220	3	Education, training, and library		2
25-0000	Fine manipulative	22.103698792	8542670	Education, training, and library	47220	3	Education, training, and library		2
25-0000	Flexibility, balance, and coordination	6.6454178266	8542670	Education, training, and library	47220	3	Education, training, and library		2
25-0000	Idea generation and reasoning	58.627958052	8542670	Education, training, and library	47220	1	Education, training, and library		2
25-0000	Perceptual, spatial, and attentiveness	37.116903924	8542670	Education, training, and library	47220	2	Education, training, and library		2
25-0000	Physical strength and endurance	11.986661892	8542670	Education, training, and library	47220	3	Education, training, and library		2
25-0000	Quantitative and memory	44.923241732	8542670	Education, training, and library	47220	1	Education, training, and library		2
25-0000	Reaction time and speed	5.1270215885	8542670	Education, training, and library	47220	3	Education, training, and library		2
25-0000	Verbal	72.784212964	8542670	Education, training, and library	47220	0	Education, training, and library		2
25-0000	Visual	22.915656904	8542670	Education, training, and library	47220	3	Education, training, and library		2
25-1011	Auditory and speech	37.125848204	84890	Education, training, and library	75370	2	Business Teachers, Postsecondary	5	1
25-1011	Control movement	1.5491933245	84890	Education, training, and library	75370	2	Business Teachers, Postsecondary	5	1
25-1011	Fine manipulative	9.7590007295	84890	Education, training, and library	75370	3	Business Teachers, Postsecondary	5	1
25-1011	Flexibility, balance, and coordination	0	84890	Education, training, and library	75370	2	Business Teachers, Postsecondary	5	1
25-1011	Idea generation and reasoning	58.780003626	84890	Education, training, and library	75370	3	Business Teachers, Postsecondary	5	1
25-1011	Perceptual, spatial, and attentiveness	35.715333559	84890	Education, training, and library	75370	2	Business Teachers, Postsecondary	5	1
25-1011	Physical strength and endurance	7.3244653026	84890	Education, training, and library	75370	1	Business Teachers, Postsecondary	5	1
25-1011	Quantitative and memory	52.309564218	84890	Education, training, and library	75370	1	Business Teachers, Postsecondary	5	1
25-1011	Reaction time and speed	2.0655910993	84890	Education, training, and library	75370	1	Business Teachers, Postsecondary	5	1
25-1011	Verbal	77.995114017	84890	Education, training, and library	75370	0	Business Teachers, Postsecondary	5	1
25-1011	Visual	20.506970841	84890	Education, training, and library	75370	3	Business Teachers, Postsecondary	5	1
25-1021	Auditory and speech	35.235892523	33760	Education, training, and library	74840	3	Computer Science Teachers, Postsecondary	5	1
25-1021	Control movement	7.3192505471	33760	Education, training, and library	74840	2	Computer Science Teachers, Postsecondary	5	1
25-1021	Fine manipulative	31.974797652	33760	Education, training, and library	74840	1	Computer Science Teachers, Postsecondary	5	1
25-1021	Flexibility, balance, and coordination	0	33760	Education, training, and library	74840	2	Computer Science Teachers, Postsecondary	5	1
25-1021	Idea generation and reasoning	60.741899802	33760	Education, training, and library	74840	2	Computer Science Teachers, Postsecondary	5	1
25-1021	Perceptual, spatial, and attentiveness	34.931364807	33760	Education, training, and library	74840	3	Computer Science Teachers, Postsecondary	5	1
25-1021	Physical strength and endurance	6.9611163071	33760	Education, training, and library	74840	1	Computer Science Teachers, Postsecondary	5	1
25-1021	Quantitative and memory	55.548557699	33760	Education, training, and library	74840	0	Computer Science Teachers, Postsecondary	5	1
25-1021	Reaction time and speed	3.1497039417	33760	Education, training, and library	74840	1	Computer Science Teachers, Postsecondary	5	1
25-1021	Verbal	76.714471454	33760	Education, training, and library	74840	1	Computer Science Teachers, Postsecondary	5	1
25-1021	Visual	23.462803355	33760	Education, training, and library	74840	2	Computer Science Teachers, Postsecondary	5	1
25-1022	Auditory and speech	31.190117202	53850	Education, training, and library	67170	3	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Control movement	0	53850	Education, training, and library	67170	3	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Fine manipulative	6.4549722437	53850	Education, training, and library	67170	3	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Flexibility, balance, and coordination	0	53850	Education, training, and library	67170	2	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Idea generation and reasoning	58.34992979	53850	Education, training, and library	67170	3	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Perceptual, spatial, and attentiveness	35.28606211	53850	Education, training, and library	67170	3	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Physical strength and endurance	5.2535702055	53850	Education, training, and library	67170	2	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Quantitative and memory	64.823769838	53850	Education, training, and library	67170	0	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Reaction time and speed	0	53850	Education, training, and library	67170	3	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Verbal	73.221429478	53850	Education, training, and library	67170	2	Mathematical Science Teachers, Postsecondary	5	1
25-1022	Visual	18.525356767	53850	Education, training, and library	67170	3	Mathematical Science Teachers, Postsecondary	5	1
25-1031	Auditory and speech	38.222941536	7340	Education, training, and library	73920	1	Architecture Teachers, Postsecondary	5	1
25-1031	Control movement	0	7340	Education, training, and library	73920	3	Architecture Teachers, Postsecondary	5	1
25-1031	Fine manipulative	10.925432672	7340	Education, training, and library	73920	2	Architecture Teachers, Postsecondary	5	1
25-1031	Flexibility, balance, and coordination	0	7340	Education, training, and library	73920	2	Architecture Teachers, Postsecondary	5	1
25-1031	Idea generation and reasoning	63.138550443	7340	Education, training, and library	73920	1	Architecture Teachers, Postsecondary	5	1
25-1031	Perceptual, spatial, and attentiveness	41.885376467	7340	Education, training, and library	73920	1	Architecture Teachers, Postsecondary	5	1
25-1031	Physical strength and endurance	6.7490526529	7340	Education, training, and library	73920	2	Architecture Teachers, Postsecondary	5	1
25-1031	Quantitative and memory	50.687761744	7340	Education, training, and library	73920	1	Architecture Teachers, Postsecondary	5	1
25-1031	Reaction time and speed	0	7340	Education, training, and library	73920	3	Architecture Teachers, Postsecondary	5	1
25-1031	Verbal	76.609875576	7340	Education, training, and library	73920	1	Architecture Teachers, Postsecondary	5	1
25-1031	Visual	25.228762418	7340	Education, training, and library	73920	1	Architecture Teachers, Postsecondary	5	1
25-1032	Auditory and speech	41.338998009	37270	Education, training, and library	95060	0	Engineering Teachers, Postsecondary	5	1
25-1032	Control movement	0	37270	Education, training, and library	95060	3	Engineering Teachers, Postsecondary	5	1
25-1032	Fine manipulative	12.292726239	37270	Education, training, and library	95060	2	Engineering Teachers, Postsecondary	5	1
25-1032	Flexibility, balance, and coordination	0	37270	Education, training, and library	95060	2	Engineering Teachers, Postsecondary	5	1
25-1032	Idea generation and reasoning	62.858290363	37270	Education, training, and library	95060	1	Engineering Teachers, Postsecondary	5	1
25-1032	Perceptual, spatial, and attentiveness	41.317848919	37270	Education, training, and library	95060	1	Engineering Teachers, Postsecondary	5	1
25-1032	Physical strength and endurance	2.3299294754	37270	Education, training, and library	95060	3	Engineering Teachers, Postsecondary	5	1
25-1032	Quantitative and memory	58.461165882	37270	Education, training, and library	95060	0	Engineering Teachers, Postsecondary	5	1
25-1032	Reaction time and speed	0	37270	Education, training, and library	95060	3	Engineering Teachers, Postsecondary	5	1
25-1032	Verbal	77.122580887	37270	Education, training, and library	95060	0	Engineering Teachers, Postsecondary	5	1
25-1032	Visual	26.077386341	37270	Education, training, and library	95060	1	Engineering Teachers, Postsecondary	5	1
25-1041	Auditory and speech	39.259317903	9680	Education, training, and library	90780	1	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Control movement	23.137508348	9680	Education, training, and library	90780	0	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Fine manipulative	25.634856321	9680	Education, training, and library	90780	1	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Flexibility, balance, and coordination	12.552625595	9680	Education, training, and library	90780	0	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Idea generation and reasoning	61.364939107	9680	Education, training, and library	90780	2	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Perceptual, spatial, and attentiveness	32.517286049	9680	Education, training, and library	90780	3	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Physical strength and endurance	15.95000835	9680	Education, training, and library	90780	1	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Quantitative and memory	50.709808338	9680	Education, training, and library	90780	1	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Reaction time and speed	10.526244083	9680	Education, training, and library	90780	1	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Verbal	78.945122443	9680	Education, training, and library	90780	0	Agricultural Sciences Teachers, Postsecondary	5	1
25-1041	Visual	22.760892423	9680	Education, training, and library	90780	2	Agricultural Sciences Teachers, Postsecondary	5	1
25-1042	Auditory and speech	36.0426674	51640	Education, training, and library	75320	3	Biological Science Teachers, Postsecondary	5	1
25-1042	Control movement	8.1940745037	51640	Education, training, and library	75320	1	Biological Science Teachers, Postsecondary	5	1
25-1042	Fine manipulative	33.771989569	51640	Education, training, and library	75320	1	Biological Science Teachers, Postsecondary	5	1
25-1042	Flexibility, balance, and coordination	0	51640	Education, training, and library	75320	2	Biological Science Teachers, Postsecondary	5	1
25-1042	Idea generation and reasoning	60.962761941	51640	Education, training, and library	75320	2	Biological Science Teachers, Postsecondary	5	1
25-1042	Perceptual, spatial, and attentiveness	33.193728715	51640	Education, training, and library	75320	3	Biological Science Teachers, Postsecondary	5	1
25-1042	Physical strength and endurance	7.3244653026	51640	Education, training, and library	75320	1	Biological Science Teachers, Postsecondary	5	1
25-1042	Quantitative and memory	46.755921692	51640	Education, training, and library	75320	2	Biological Science Teachers, Postsecondary	5	1
25-1042	Reaction time and speed	0	51640	Education, training, and library	75320	3	Biological Science Teachers, Postsecondary	5	1
25-1042	Verbal	79.391833478	51640	Education, training, and library	75320	0	Biological Science Teachers, Postsecondary	5	1
25-1042	Visual	22.6673227	51640	Education, training, and library	75320	2	Biological Science Teachers, Postsecondary	5	1
25-1043	Auditory and speech	38.046812552	1660	Education, training, and library	88270	1	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Control movement	8.96421457	1660	Education, training, and library	88270	1	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Fine manipulative	9.7590007295	1660	Education, training, and library	88270	3	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Flexibility, balance, and coordination	0	1660	Education, training, and library	88270	2	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Idea generation and reasoning	59.165900545	1660	Education, training, and library	88270	3	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Perceptual, spatial, and attentiveness	33.012373348	1660	Education, training, and library	88270	3	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Physical strength and endurance	3.1270250648	1660	Education, training, and library	88270	2	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Quantitative and memory	48.219409012	1660	Education, training, and library	88270	1	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Reaction time and speed	0	1660	Education, training, and library	88270	3	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Verbal	77.848901741	1660	Education, training, and library	88270	0	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1043	Visual	24.385042782	1660	Education, training, and library	88270	2	Forestry and Conservation Science Teachers, Postsecondary	5	1
25-1051	Auditory and speech	39.46445962	10890	Education, training, and library	83150	1	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Control movement	3.510189244	10890	Education, training, and library	83150	2	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Fine manipulative	13.849021358	10890	Education, training, and library	83150	2	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Flexibility, balance, and coordination	8.1871016449	10890	Education, training, and library	83150	1	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Idea generation and reasoning	60.972827826	10890	Education, training, and library	83150	2	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Perceptual, spatial, and attentiveness	36.683442625	10890	Education, training, and library	83150	2	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Physical strength and endurance	11.896087836	10890	Education, training, and library	83150	1	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Quantitative and memory	53.779638855	10890	Education, training, and library	83150	0	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Reaction time and speed	0	10890	Education, training, and library	83150	3	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Verbal	78.038589682	10890	Education, training, and library	83150	0	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1051	Visual	24.665884466	10890	Education, training, and library	83150	1	Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary	5	1
25-1052	Auditory and speech	37.295499413	21460	Education, training, and library	75060	2	Chemistry Teachers, Postsecondary	5	1
25-1052	Control movement	0	21460	Education, training, and library	75060	3	Chemistry Teachers, Postsecondary	5	1
25-1052	Fine manipulative	24.627291226	21460	Education, training, and library	75060	1	Chemistry Teachers, Postsecondary	5	1
25-1052	Flexibility, balance, and coordination	0	21460	Education, training, and library	75060	2	Chemistry Teachers, Postsecondary	5	1
25-1052	Idea generation and reasoning	62.27284863	21460	Education, training, and library	75060	2	Chemistry Teachers, Postsecondary	5	1
25-1052	Perceptual, spatial, and attentiveness	37.28276469	21460	Education, training, and library	75060	2	Chemistry Teachers, Postsecondary	5	1
25-1052	Physical strength and endurance	6.7612340378	21460	Education, training, and library	75060	2	Chemistry Teachers, Postsecondary	5	1
25-1052	Quantitative and memory	53.062867846	21460	Education, training, and library	75060	0	Chemistry Teachers, Postsecondary	5	1
25-1052	Reaction time and speed	0	21460	Education, training, and library	75060	3	Chemistry Teachers, Postsecondary	5	1
25-1052	Verbal	78.514396325	21460	Education, training, and library	75060	0	Chemistry Teachers, Postsecondary	5	1
25-1052	Visual	24.472020814	21460	Education, training, and library	75060	1	Chemistry Teachers, Postsecondary	5	1
25-1053	Auditory and speech	36.938936627	5540	Education, training, and library	78770	2	Environmental Science Teachers, Postsecondary	5	1
25-1053	Control movement	0	5540	Education, training, and library	78770	3	Environmental Science Teachers, Postsecondary	5	1
25-1053	Fine manipulative	9.0576500681	5540	Education, training, and library	78770	3	Environmental Science Teachers, Postsecondary	5	1
25-1053	Flexibility, balance, and coordination	0	5540	Education, training, and library	78770	2	Environmental Science Teachers, Postsecondary	5	1
25-1053	Idea generation and reasoning	58.780450529	5540	Education, training, and library	78770	3	Environmental Science Teachers, Postsecondary	5	1
25-1053	Perceptual, spatial, and attentiveness	33.822042314	5540	Education, training, and library	78770	3	Environmental Science Teachers, Postsecondary	5	1
25-1053	Physical strength and endurance	1.889822365	5540	Education, training, and library	78770	3	Environmental Science Teachers, Postsecondary	5	1
25-1053	Quantitative and memory	46.838017239	5540	Education, training, and library	78770	2	Environmental Science Teachers, Postsecondary	5	1
25-1053	Reaction time and speed	0	5540	Education, training, and library	78770	3	Environmental Science Teachers, Postsecondary	5	1
25-1053	Verbal	76.7372707	5540	Education, training, and library	78770	1	Environmental Science Teachers, Postsecondary	5	1
25-1053	Visual	22.610458678	5540	Education, training, and library	78770	2	Environmental Science Teachers, Postsecondary	5	1
25-1054	Auditory and speech	36.172320284	14310	Education, training, and library	82840	3	Physics Teachers, Postsecondary	5	1
25-1054	Control movement	0	14310	Education, training, and library	82840	3	Physics Teachers, Postsecondary	5	1
25-1054	Fine manipulative	27.95093174	14310	Education, training, and library	82840	1	Physics Teachers, Postsecondary	5	1
25-1054	Flexibility, balance, and coordination	0	14310	Education, training, and library	82840	2	Physics Teachers, Postsecondary	5	1
25-1054	Idea generation and reasoning	61.589017036	14310	Education, training, and library	82840	2	Physics Teachers, Postsecondary	5	1
25-1054	Perceptual, spatial, and attentiveness	32.867992524	14310	Education, training, and library	82840	3	Physics Teachers, Postsecondary	5	1
25-1054	Physical strength and endurance	6.1318838789	14310	Education, training, and library	82840	2	Physics Teachers, Postsecondary	5	1
25-1054	Quantitative and memory	56.63163398	14310	Education, training, and library	82840	0	Physics Teachers, Postsecondary	5	1
25-1054	Reaction time and speed	0	14310	Education, training, and library	82840	3	Physics Teachers, Postsecondary	5	1
25-1054	Verbal	81.083772191	14310	Education, training, and library	82840	0	Physics Teachers, Postsecondary	5	1
25-1054	Visual	23.085171189	14310	Education, training, and library	82840	2	Physics Teachers, Postsecondary	5	1
25-1061	Auditory and speech	32.958079995	6000	Education, training, and library	77650	3	Anthropology and Archeology Teachers, Postsecondary	5	1
25-1061	Control movement	0	6000	Education, training, and library	77650	3	Anthropology and Archeology Teachers, Postsecondary	5	1
